OID_,Field1,cntNo,id,date,timeX,time,lat,lon,tempC,extTemp,activity,speedKm,dir,altM,cov,hdop,distM,count,fileName,insideKNP,idF,dateTime,label
5953,37919,37919,SAT2064,2017/01/07 00:00,1899/12/31 00:00:00,12:31:31,-25.02675,31.431017,26.5,0,0,0,0,337,0,1,350,674,SAT 2064.xlsx,Y,SAT2064,2017/01/07 00:00,0
5954,37922,37922,SAT2064,2017/01/08 00:00,1899/12/31 00:00:00,03:30:31,-25.006633,31.455283,23.5,0,0,0,0,341,0,3,3318,677,SAT 2064.xlsx,Y,SAT2064,2017/01/08 00:00,1
5955,37924,37924,SAT2064,2017/01/08 00:00,1899/12/31 00:00:00,08:30:50,-25.006267,31.455967,24,0,0,0,0,345,1,2,80,679,SAT 2064.xlsx,Y,SAT2064,2017/01/08 00:00,1
5956,37925,37925,SAT2064,2017/01/08 00:00,1899/12/31 00:00:00,13:30:31,-25.0061,31.45595,22.5,0,0,0,0,330,0,2,19,680,SAT 2064.xlsx,Y,SAT2064,2017/01/08 00:00,0
5957,37927,37927,SAT2064,2017/01/09 00:00,1899/12/31 00:00:00,09:30:31,-25.021767,31.42775,28.5,0,0,0,0,363,0,1,3337,682,SAT 2064.xlsx,Y,SAT2064,2017/01/09 00:00,1
5958,37928,37928,SAT2064,2017/01/09 00:00,1899/12/31 00:00:00,14:30:56,-25.020983,31.42745,32.5,0,0,0,0,357,0,2,92,683,SAT 2064.xlsx,Y,SAT2064,2017/01/09 00:00,0
5959,37929,37929,SAT2064,2017/01/10 00:00,1899/12/31 00:00:00,00:31:56,-25.017833,31.42665,24.5,0,0,0,0,355,0,1,360,684,SAT 2064.xlsx,Y,SAT2064,2017/01/10 00:00,1
5960,37930,37930,SAT2064,2017/01/10 00:00,1899/12/31 00:00:00,05:31:02,-25.023883,31.421233,25,0,0,0,0,348,3,0,867,685,SAT 2064.xlsx,Y,SAT2064,2017/01/10 00:00,0
5961,37931,37931,SAT2064,2017/01/10 00:00,1899/12/31 00:00:00,10:31:30,-25.022067,31.430667,31,0,0,0,0,346,0,6,973,686,SAT 2064.xlsx,Y,SAT2064,2017/01/10 00:00,0
5962,37933,37933,SAT2064,2017/01/10 00:00,1899/12/31 00:00:00,15:31:03,-25.017533,31.43315,34,0,0,0,0,341,0,4,563,688,SAT 2064.xlsx,Y,SAT2064,2017/01/10 00:00,0
5963,37936,37936,SAT2064,2017/01/10 00:00,1899/12/31 00:00:00,20:31:02,-25.017,31.436217,26.5,0,0,0,0,329,5,5,315,691,SAT 2064.xlsx,Y,SAT2064,2017/01/10 00:00,0
5964,37938,37938,SAT2064,2017/01/11 00:00,1899/12/31 00:00:00,06:31:56,-25.020833,31.433267,28.5,0,0,0,0,341,0,3,520,693,SAT 2064.xlsx,Y,SAT2064,2017/01/11 00:00,0
5965,37943,37943,SAT2064,2017/01/11 00:00,1899/12/31 00:00:00,16:30:31,-25.040517,31.4486,31,0,0,0,0,339,0,1,2682,698,SAT 2064.xlsx,Y,SAT2064,2017/01/11 00:00,0
5966,37945,37945,SAT2064,2017/01/12 00:00,1899/12/31 00:00:00,12:30:50,-24.994633,31.50445,33,0,0,0,0,338,5,5,7605,700,SAT 2064.xlsx,Y,SAT2064,2017/01/12 00:00,0
5967,37946,37946,SAT2064,2017/01/12 00:00,1899/12/31 00:00:00,22:30:58,-24.984233,31.52545,28.5,0,0,0,0,297,0,2,2415,701,SAT 2064.xlsx,Y,SAT2064,2017/01/12 00:00,0
5968,37947,37947,SAT2064,2017/01/13 00:00,1899/12/31 00:00:00,08:31:26,-24.98335,31.527033,28.5,0,0,0,0,292,2,1,188,702,SAT 2064.xlsx,Y,SAT2064,2017/01/13 00:00,0
5969,37949,37949,SAT2064,2017/01/13 00:00,1899/12/31 00:00:00,18:30:50,-24.978517,31.5145,31,0,0,0,0,300,3,1,1374,704,SAT 2064.xlsx,Y,SAT2064,2017/01/13 00:00,0
5970,37950,37950,SAT2064,2017/01/13 00:00,1899/12/31 00:00:00,23:31:51,-24.985,31.52835,26,0,0,0,0,282,0,1,1573,705,SAT 2064.xlsx,Y,SAT2064,2017/01/13 00:00,0
5971,37951,37951,SAT2064,2017/01/14 00:00,1899/12/31 00:00:00,04:30:56,-24.9819,31.529417,28,0,0,0,0,297,0,2,361,706,SAT 2064.xlsx,Y,SAT2064,2017/01/14 00:00,0
5972,37953,37953,SAT2064,2017/01/14 00:00,1899/12/31 00:00:00,14:30:31,-24.976933,31.5077,32,0,0,0,0,285,0,1,2260,708,SAT 2064.xlsx,Y,SAT2064,2017/01/14 00:00,1
5973,37954,37954,SAT2064,2017/01/15 00:00,1899/12/31 00:00:00,10:30:31,-24.980733,31.495533,32,0,0,0,0,303,4,4,1299,709,SAT 2064.xlsx,Y,SAT2064,2017/01/15 00:00,0
5974,37955,37955,SAT2064,2017/01/15 00:00,1899/12/31 00:00:00,15:30:53,-24.982383,31.4937,31.5,0,0,0,0,313,0,9,261,710,SAT 2064.xlsx,Y,SAT2064,2017/01/15 00:00,1
5975,37957,37957,SAT2064,2017/01/15 00:00,1899/12/31 00:00:00,20:31:41,-24.981983,31.494333,27,0,0,0,0,293,3,9,78,712,SAT 2064.xlsx,Y,SAT2064,2017/01/15 00:00,0
5976,37958,37958,SAT2064,2017/01/16 00:00,1899/12/31 00:00:00,06:30:57,-24.976333,31.493867,29,0,0,0,0,279,0,2,631,713,SAT 2064.xlsx,Y,SAT2064,2017/01/16 00:00,0
5977,37959,37959,SAT2064,2017/01/16 00:00,1899/12/31 00:00:00,11:31:02,-24.97735,31.497417,29.5,0,0,0,0,293,0,4,376,714,SAT 2064.xlsx,Y,SAT2064,2017/01/16 00:00,1
5978,37961,37961,SAT2064,2017/01/16 00:00,1899/12/31 00:00:00,16:31:56,-24.9782,31.5035,29.5,0,0,0,0,302,0,2,621,716,SAT 2064.xlsx,Y,SAT2064,2017/01/16 00:00,1
5979,37962,37962,SAT2064,2017/01/17 00:00,1899/12/31 00:00:00,07:30:56,-24.975617,31.5089,23.5,0,0,0,0,295,2,2,616,717,SAT 2064.xlsx,Y,SAT2064,2017/01/17 00:00,0
5980,37963,37963,SAT2064,2017/01/17 00:00,1899/12/31 00:00:00,12:30:50,-24.980317,31.506233,34,0,0,0,0,309,3,2,588,718,SAT 2064.xlsx,Y,SAT2064,2017/01/17 00:00,1
5981,37964,37964,SAT2064,2017/01/17 00:00,1899/12/31 00:00:00,17:31:38,-24.99165,31.499317,26.5,0,0,0,0,346,5,4,1442,719,SAT 2064.xlsx,Y,SAT2064,2017/01/17 00:00,0
5982,37965,37965,SAT2064,2017/01/17 00:00,1899/12/31 00:00:00,22:31:19,-24.995833,31.49495,20.5,0,0,0,0,334,4,1,641,720,SAT 2064.xlsx,Y,SAT2064,2017/01/17 00:00,1
5983,37966,37966,SAT2064,2017/01/18 00:00,1899/12/31 00:00:00,03:31:05,-24.980917,31.494183,23,0,0,0,0,273,0,3,1662,721,SAT 2064.xlsx,Y,SAT2064,2017/01/18 00:00,0
5984,37967,37967,SAT2064,2017/01/18 00:00,1899/12/31 00:00:00,08:30:56,-24.978,31.496317,31.5,0,0,0,0,281,4,6,390,722,SAT 2064.xlsx,Y,SAT2064,2017/01/18 00:00,0
5985,37968,37968,SAT2064,2017/01/18 00:00,1899/12/31 00:00:00,13:31:34,-24.975317,31.4968,35.5,0,0,0,0,273,0,10,303,723,SAT 2064.xlsx,Y,SAT2064,2017/01/18 00:00,0
5986,37969,37969,SAT2064,2017/01/18 00:00,1899/12/31 00:00:00,18:31:31,-24.971,31.50225,29,0,0,0,0,277,5,1,730,724,SAT 2064.xlsx,Y,SAT2064,2017/01/18 00:00,1
5987,37970,37970,SAT2064,2017/01/18 00:00,1899/12/31 00:00:00,23:31:06,-24.97275,31.5087,26,0,0,0,0,275,0,5,679,725,SAT 2064.xlsx,Y,SAT2064,2017/01/18 00:00,0
5988,37971,37971,SAT2064,2017/01/19 00:00,1899/12/31 00:00:00,09:30:57,-24.96945,31.512667,27.5,0,0,0,0,293,0,1,543,726,SAT 2064.xlsx,Y,SAT2064,2017/01/19 00:00,0
5989,37972,37972,SAT2064,2017/01/19 00:00,1899/12/31 00:00:00,14:30:53,-24.96965,31.51275,34,0,0,0,0,262,3,7,24,727,SAT 2064.xlsx,Y,SAT2064,2017/01/19 00:00,0
5990,37973,37973,SAT2064,2017/01/19 00:00,1899/12/31 00:00:00,19:30:31,-24.973483,31.4998,29,0,0,0,0,280,0,2,1375,728,SAT 2064.xlsx,Y,SAT2064,2017/01/19 00:00,1
5991,37974,37974,SAT2064,2017/01/20 00:00,1899/12/31 00:00:00,00:30:55,-24.97645,31.492883,25.5,0,0,0,0,292,0,2,772,729,SAT 2064.xlsx,Y,SAT2064,2017/01/20 00:00,1
5992,37975,37975,SAT2064,2017/01/20 00:00,1899/12/31 00:00:00,10:30:32,-24.974367,31.495633,33,0,0,0,0,281,0,4,362,730,SAT 2064.xlsx,Y,SAT2064,2017/01/20 00:00,0
5993,37976,37976,SAT2064,2017/01/20 00:00,1899/12/31 00:00:00,20:30:50,-25.00175,31.503583,28,0,0,0,0,347,0,1,3152,731,SAT 2064.xlsx,Y,SAT2064,2017/01/20 00:00,0
5994,37977,37977,SAT2064,2017/01/21 00:00,1899/12/31 00:00:00,01:31:01,-25.006717,31.504367,29.5,0,0,0,0,358,0,1,559,732,SAT 2064.xlsx,Y,SAT2064,2017/01/21 00:00,0
5995,37978,37978,SAT2064,2017/01/21 00:00,1899/12/31 00:00:00,06:31:21,-25.027117,31.5104,24,0,0,0,0,329,5,2,2351,733,SAT 2064.xlsx,Y,SAT2064,2017/01/21 00:00,1
5996,37979,37979,SAT2064,2017/01/21 00:00,1899/12/31 00:00:00,11:31:01,-25.02775,31.50885,27.5,0,0,0,0,306,4,5,172,734,SAT 2064.xlsx,Y,SAT2064,2017/01/21 00:00,0
5997,37980,37980,SAT2064,2017/01/21 00:00,1899/12/31 00:00:00,16:31:57,-25.026583,31.499783,28,0,0,0,0,318,4,2,924,735,SAT 2064.xlsx,Y,SAT2064,2017/01/21 00:00,1
5998,37981,37981,SAT2064,2017/01/21 00:00,1899/12/31 00:00:00,21:31:51,-25.026283,31.493383,25,0,0,0,0,314,1,2,646,736,SAT 2064.xlsx,Y,SAT2064,2017/01/21 00:00,1
5999,37982,37982,SAT2064,2017/01/22 00:00,1899/12/31 00:00:00,02:30:56,-25.0285,31.49915,25,0,0,0,0,335,1,2,632,737,SAT 2064.xlsx,Y,SAT2064,2017/01/22 00:00,0
6000,37984,37984,SAT2064,2017/01/22 00:00,1899/12/31 00:00:00,07:31:32,-25.027833,31.5088,30,0,0,0,0,327,0,6,976,739,SAT 2064.xlsx,Y,SAT2064,2017/01/22 00:00,1
6001,37986,37986,SAT2064,2017/01/23 00:00,1899/12/31 00:00:00,03:30:50,-24.995567,31.51735,28,0,0,0,0,318,0,2,3694,741,SAT 2064.xlsx,Y,SAT2064,2017/01/23 00:00,0
6002,37988,37988,SAT2064,2017/01/23 00:00,1899/12/31 00:00:00,13:31:02,-25.001,31.512683,33,0,0,0,0,327,4,1,766,743,SAT 2064.xlsx,Y,SAT2064,2017/01/23 00:00,0
6003,37989,37989,SAT2064,2017/01/23 00:00,1899/12/31 00:00:00,18:31:20,-24.99245,31.503617,30.5,0,0,0,0,330,5,6,1320,744,SAT 2064.xlsx,Y,SAT2064,2017/01/23 00:00,0
6004,37990,37990,SAT2064,2017/01/24 00:00,1899/12/31 00:00:00,04:31:06,-24.971133,31.5128,27.5,0,0,0,0,279,0,6,2547,745,SAT 2064.xlsx,Y,SAT2064,2017/01/24 00:00,1
6005,37991,37991,SAT2064,2017/01/24 00:00,1899/12/31 00:00:00,09:30:31,-24.97095,31.510533,29.5,0,0,0,0,280,1,2,230,746,SAT 2064.xlsx,Y,SAT2064,2017/01/24 00:00,0
6006,37992,37992,SAT2064,2017/01/24 00:00,1899/12/31 00:00:00,19:30:55,-24.970467,31.51825,30,0,0,0,0,259,0,4,781,747,SAT 2064.xlsx,Y,SAT2064,2017/01/24 00:00,0
6007,37993,37993,SAT2064,2017/01/25 00:00,1899/12/31 00:00:00,15:30:31,-24.97715,31.5113,38.5,0,0,0,0,307,5,4,1022,748,SAT 2064.xlsx,Y,SAT2064,2017/01/25 00:00,0
6008,37994,37994,SAT2064,2017/01/25 00:00,1899/12/31 00:00:00,20:31:31,-24.979867,31.503433,30,0,0,0,0,302,1,5,849,749,SAT 2064.xlsx,Y,SAT2064,2017/01/25 00:00,1
6009,37995,37995,SAT2064,2017/01/26 00:00,1899/12/31 00:00:00,01:31:31,-24.983767,31.498967,24,0,0,0,0,300,0,1,626,750,SAT 2064.xlsx,Y,SAT2064,2017/01/26 00:00,0
6010,37996,37996,SAT2064,2017/01/26 00:00,1899/12/31 00:00:00,11:31:01,-24.999983,31.500217,26,0,0,0,0,352,0,1,1810,751,SAT 2064.xlsx,Y,SAT2064,2017/01/26 00:00,1
6011,37997,37997,SAT2064,2017/01/26 00:00,1899/12/31 00:00:00,16:31:31,-24.9992,31.498883,31,0,0,0,0,336,2,1,160,752,SAT 2064.xlsx,Y,SAT2064,2017/01/26 00:00,0
6012,37998,37998,SAT2064,2017/01/26 00:00,1899/12/31 00:00:00,21:30:55,-24.9797,31.51465,27.5,0,0,0,0,280,0,1,2691,753,SAT 2064.xlsx,Y,SAT2064,2017/01/26 00:00,1
6013,37999,37999,SAT2064,2017/01/27 00:00,1899/12/31 00:00:00,02:31:35,-24.975317,31.507267,27,0,0,0,0,260,0,5,891,754,SAT 2064.xlsx,Y,SAT2064,2017/01/27 00:00,1
6014,38001,38001,SAT2064,2017/01/27 00:00,1899/12/31 00:00:00,07:30:55,-24.975717,31.506667,31.5,0,0,0,0,289,0,1,75,756,SAT 2064.xlsx,Y,SAT2064,2017/01/27 00:00,1
6015,38002,38002,SAT2064,2017/01/27 00:00,1899/12/31 00:00:00,17:30:53,-24.9727,31.508517,33.5,0,0,0,0,262,4,14,384,757,SAT 2064.xlsx,Y,SAT2064,2017/01/27 00:00,1
6016,38003,38003,SAT2064,2017/01/28 00:00,1899/12/31 00:00:00,18:30:52,-24.973133,31.5084,34,0,0,0,0,270,0,3,50,758,SAT 2064.xlsx,Y,SAT2064,2017/01/28 00:00,1
6017,38004,38004,SAT2064,2017/01/29 00:00,1899/12/31 00:00:00,04:31:05,-24.97245,31.508917,26.5,0,0,0,0,252,0,6,92,759,SAT 2064.xlsx,Y,SAT2064,2017/01/29 00:00,1
6018,38005,38005,SAT2064,2017/01/29 00:00,1899/12/31 00:00:00,09:30:31,-24.9723,31.508783,24.5,0,0,0,0,272,0,6,21,760,SAT 2064.xlsx,Y,SAT2064,2017/01/29 00:00,1
6019,38006,38006,SAT2064,2017/01/29 00:00,1899/12/31 00:00:00,14:31:56,-24.971967,31.5089,31.5,0,0,0,0,283,1,1,39,761,SAT 2064.xlsx,Y,SAT2064,2017/01/29 00:00,0
6020,38007,38007,SAT2064,2017/01/29 00:00,1899/12/31 00:00:00,19:30:56,-24.972017,31.509617,29,0,0,0,0,276,1,3,73,762,SAT 2064.xlsx,Y,SAT2064,2017/01/29 00:00,1
6021,38009,38009,SAT2064,2017/01/30 00:00,1899/12/31 00:00:00,20:31:01,-24.9746,31.5112,30,0,0,0,0,309,5,2,329,764,SAT 2064.xlsx,Y,SAT2064,2017/01/30 00:00,1
6022,38010,38010,SAT2064,2017/01/31 00:00,1899/12/31 00:00:00,06:31:01,-24.971467,31.51,27.5,0,0,0,0,282,0,1,369,765,SAT 2064.xlsx,Y,SAT2064,2017/01/31 00:00,1
6023,38011,38011,SAT2064,2017/01/31 00:00,1899/12/31 00:00:00,11:31:02,-24.9732,31.50835,30.5,0,0,0,0,291,1,1,255,766,SAT 2064.xlsx,Y,SAT2064,2017/01/31 00:00,1
6024,38012,38012,SAT2064,2017/01/31 00:00,1899/12/31 00:00:00,16:31:33,-24.974233,31.508367,35.5,0,0,0,0,304,3,2,115,767,SAT 2064.xlsx,Y,SAT2064,2017/01/31 00:00,1
6025,38014,38014,SAT2064,2017/01/31 00:00,1899/12/31 00:00:00,21:31:02,-24.975817,31.5063,28,0,0,0,0,296,1,1,273,769,SAT 2064.xlsx,Y,SAT2064,2017/01/31 00:00,1
6026,38015,38015,SAT2064,2017/02/01 00:00,1899/12/31 00:00:00,07:30:56,-24.975783,31.506,26,0,0,0,0,299,2,1,30,770,SAT 2064.xlsx,Y,SAT2064,2017/02/01 00:00,1
6027,38018,38018,SAT2064,2017/02/02 00:00,1899/12/31 00:00:00,03:30:51,-24.975967,31.505983,24.5,0,0,0,0,304,1,2,19,773,SAT 2064.xlsx,Y,SAT2064,2017/02/02 00:00,0
6028,38019,38019,SAT2064,2017/02/02 00:00,1899/12/31 00:00:00,08:31:02,-24.97585,31.5062,29,0,0,0,0,305,0,4,25,774,SAT 2064.xlsx,Y,SAT2064,2017/02/02 00:00,1
6029,38020,38020,SAT2064,2017/02/02 00:00,1899/12/31 00:00:00,13:30:31,-24.97585,31.506367,33.5,0,0,0,0,298,0,1,17,775,SAT 2064.xlsx,Y,SAT2064,2017/02/02 00:00,1
6030,38021,38021,SAT2064,2017/02/02 00:00,1899/12/31 00:00:00,18:31:56,-24.975517,31.5084,33,0,0,0,0,282,4,1,209,776,SAT 2064.xlsx,Y,SAT2064,2017/02/02 00:00,1
6031,38022,38022,SAT2064,2017/02/02 00:00,1899/12/31 00:00:00,23:30:55,-24.97585,31.506317,29,0,0,0,0,288,0,1,213,777,SAT 2064.xlsx,Y,SAT2064,2017/02/02 00:00,1
6032,38028,38028,SAT2064,2017/02/04 00:00,1899/12/31 00:00:00,15:31:32,-24.976717,31.508383,34.5,0,0,0,0,288,0,2,229,783,SAT 2064.xlsx,Y,SAT2064,2017/02/04 00:00,0
6033,38031,38031,SAT2064,2017/02/04 00:00,1899/12/31 00:00:00,20:31:02,-24.97555,31.51155,29,0,0,0,0,307,0,4,345,786,SAT 2064.xlsx,Y,SAT2064,2017/02/04 00:00,0
6034,38033,38033,SAT2064,2017/02/05 00:00,1899/12/31 00:00:00,11:31:30,-24.976633,31.517317,33,0,0,0,0,317,0,3,594,788,SAT 2064.xlsx,Y,SAT2064,2017/02/05 00:00,1
6035,38035,38035,SAT2064,2017/02/05 00:00,1899/12/31 00:00:00,16:31:29,-24.976567,31.514567,39,0,0,0,0,296,5,3,278,790,SAT 2064.xlsx,Y,SAT2064,2017/02/05 00:00,0
6036,38036,38036,SAT2064,2017/02/06 00:00,1899/12/31 00:00:00,02:31:58,-24.976817,31.5176,29.5,0,0,0,0,263,0,4,307,791,SAT 2064.xlsx,Y,SAT2064,2017/02/06 00:00,1
6037,38037,38037,SAT2064,2017/02/06 00:00,1899/12/31 00:00:00,07:31:32,-24.97675,31.516967,28.5,0,0,0,0,283,5,1,64,792,SAT 2064.xlsx,Y,SAT2064,2017/02/06 00:00,1
6038,38038,38038,SAT2064,2017/02/06 00:00,1899/12/31 00:00:00,17:31:51,-24.975667,31.509167,34,0,0,0,0,290,0,4,796,793,SAT 2064.xlsx,Y,SAT2064,2017/02/06 00:00,0
6039,38041,38041,SAT2064,2017/02/06 00:00,1899/12/31 00:00:00,22:30:55,-24.976517,31.517517,30,0,0,0,0,286,0,3,848,796,SAT 2064.xlsx,Y,SAT2064,2017/02/06 00:00,1
6040,38044,38044,SAT2064,2017/02/07 00:00,1899/12/31 00:00:00,08:31:27,-24.976733,31.514783,30.5,0,0,0,0,298,0,1,277,799,SAT 2064.xlsx,Y,SAT2064,2017/02/07 00:00,1
6041,38046,38046,SAT2064,2017/02/07 00:00,1899/12/31 00:00:00,13:30:50,-24.9767,31.508117,32,0,0,0,0,305,0,5,673,801,SAT 2064.xlsx,Y,SAT2064,2017/02/07 00:00,1
6042,38048,38048,SAT2064,2017/02/08 00:00,1899/12/31 00:00:00,04:31:01,-24.976717,31.517533,27,0,0,0,0,287,0,2,950,803,SAT 2064.xlsx,Y,SAT2064,2017/02/08 00:00,1
6043,38049,38049,SAT2064,2017/02/08 00:00,1899/12/31 00:00:00,09:31:25,-24.9772,31.511167,32.5,0,0,0,0,310,5,1,645,804,SAT 2064.xlsx,Y,SAT2064,2017/02/08 00:00,1
6044,38050,38050,SAT2064,2017/02/08 00:00,1899/12/31 00:00:00,14:30:31,-24.9766,31.50805,36.5,0,0,0,0,301,0,1,322,805,SAT 2064.xlsx,Y,SAT2064,2017/02/08 00:00,0
6045,38052,38052,SAT2064,2017/02/08 00:00,1899/12/31 00:00:00,19:31:02,-24.976233,31.508317,29,0,0,0,0,297,0,1,49,807,SAT 2064.xlsx,Y,SAT2064,2017/02/08 00:00,1
6046,38053,38053,SAT2064,2017/02/09 00:00,1899/12/31 00:00:00,00:30:32,-24.976717,31.517533,30.5,0,0,0,0,295,0,4,932,808,SAT 2064.xlsx,Y,SAT2064,2017/02/09 00:00,1
6047,38054,38054,SAT2064,2017/02/09 00:00,1899/12/31 00:00:00,05:30:31,-24.977,31.5175,29,0,0,0,0,288,0,4,32,809,SAT 2064.xlsx,Y,SAT2064,2017/02/09 00:00,1
6048,38055,38055,SAT2064,2017/02/09 00:00,1899/12/31 00:00:00,10:31:01,-24.9769,31.516,30,0,0,0,0,282,0,1,152,810,SAT 2064.xlsx,Y,SAT2064,2017/02/09 00:00,0
6049,38056,38056,SAT2064,2017/02/09 00:00,1899/12/31 00:00:00,15:31:32,-24.976717,31.514783,36,0,0,0,0,285,5,3,124,811,SAT 2064.xlsx,Y,SAT2064,2017/02/09 00:00,1
6050,38057,38057,SAT2064,2017/02/09 00:00,1899/12/31 00:00:00,20:31:03,-24.976667,31.5175,31.5,0,0,0,0,227,0,3,274,812,SAT 2064.xlsx,Y,SAT2064,2017/02/09 00:00,1
6051,38058,38058,SAT2064,2017/02/10 00:00,1899/12/31 00:00:00,01:31:01,-24.9765,31.51755,29.5,0,0,0,0,289,2,1,19,813,SAT 2064.xlsx,Y,SAT2064,2017/02/10 00:00,0
6052,38059,38059,SAT2064,2017/02/10 00:00,1899/12/31 00:00:00,11:31:51,-24.981833,31.527067,33.5,0,0,0,0,303,0,1,1129,814,SAT 2064.xlsx,Y,SAT2064,2017/02/10 00:00,1
6053,38061,38061,SAT2064,2017/02/10 00:00,1899/12/31 00:00:00,16:31:03,-24.981867,31.5285,34.5,0,0,0,0,266,0,1,145,816,SAT 2064.xlsx,Y,SAT2064,2017/02/10 00:00,1
6054,38062,38062,SAT2064,2017/02/11 00:00,1899/12/31 00:00:00,07:31:01,-24.983083,31.534967,29.5,0,0,0,0,294,0,1,666,817,SAT 2064.xlsx,Y,SAT2064,2017/02/11 00:00,1
6055,38064,38064,SAT2064,2017/02/11 00:00,1899/12/31 00:00:00,12:30:32,-24.982517,31.5352,36,0,0,0,0,301,0,3,67,819,SAT 2064.xlsx,Y,SAT2064,2017/02/11 00:00,0
6056,38066,38066,SAT2064,2017/02/11 00:00,1899/12/31 00:00:00,17:31:25,-24.979867,31.530167,33,0,0,0,0,274,2,3,587,821,SAT 2064.xlsx,Y,SAT2064,2017/02/11 00:00,0
6057,38068,38068,SAT2064,2017/02/11 00:00,1899/12/31 00:00:00,22:30:55,-24.9805,31.529933,29,0,0,0,0,271,1,1,74,823,SAT 2064.xlsx,Y,SAT2064,2017/02/11 00:00,1
6058,38069,38069,SAT2064,2017/02/12 00:00,1899/12/31 00:00:00,03:30:49,-24.98365,31.535883,26,0,0,0,0,299,0,2,695,824,SAT 2064.xlsx,Y,SAT2064,2017/02/12 00:00,0
6059,38070,38070,SAT2064,2017/02/12 00:00,1899/12/31 00:00:00,08:31:02,-24.982433,31.534983,34,0,0,0,0,278,2,2,163,825,SAT 2064.xlsx,Y,SAT2064,2017/02/12 00:00,1
6060,38071,38071,SAT2064,2017/02/12 00:00,1899/12/31 00:00:00,13:30:31,-24.982617,31.535,37,0,0,0,0,282,0,3,20,826,SAT 2064.xlsx,Y,SAT2064,2017/02/12 00:00,0
6061,38072,38072,SAT2064,2017/02/13 00:00,1899/12/31 00:00:00,09:30:32,-24.980383,31.506167,33.5,0,0,0,0,311,5,4,2920,827,SAT 2064.xlsx,Y,SAT2064,2017/02/13 00:00,1
6062,38073,38073,SAT2064,2017/02/13 00:00,1899/12/31 00:00:00,14:30:55,-24.980017,31.506033,42,0,0,0,0,306,3,1,43,828,SAT 2064.xlsx,Y,SAT2064,2017/02/13 00:00,1
6063,38074,38074,SAT2064,2017/02/13 00:00,1899/12/31 00:00:00,19:30:55,-24.980567,31.5056,32,0,0,0,0,310,0,1,75,829,SAT 2064.xlsx,Y,SAT2064,2017/02/13 00:00,1
6064,38076,38076,SAT2064,2017/02/14 00:00,1899/12/31 00:00:00,00:30:31,-24.980417,31.5061,30.5,0,0,0,0,313,0,1,53,831,SAT 2064.xlsx,Y,SAT2064,2017/02/14 00:00,0
6065,38077,38077,SAT2064,2017/02/14 00:00,1899/12/31 00:00:00,05:30:56,-24.980083,31.50625,27,0,0,0,0,295,0,1,40,832,SAT 2064.xlsx,Y,SAT2064,2017/02/14 00:00,0
6066,38079,38079,SAT2064,2017/02/15 00:00,1899/12/31 00:00:00,01:30:55,-24.979333,31.5048,28,0,0,0,0,300,0,3,168,834,SAT 2064.xlsx,Y,SAT2064,2017/02/15 00:00,0
6067,38081,38081,SAT2064,2017/02/15 00:00,1899/12/31 00:00:00,06:30:31,-24.980133,31.506217,28.5,0,0,0,0,299,3,1,168,836,SAT 2064.xlsx,Y,SAT2064,2017/02/15 00:00,0
6068,38083,38083,SAT2064,2017/02/15 00:00,1899/12/31 00:00:00,11:31:05,-24.98055,31.507433,32.5,0,0,0,0,307,3,1,131,838,SAT 2064.xlsx,Y,SAT2064,2017/02/15 00:00,1
6069,38086,38086,SAT2064,2017/02/15 00:00,1899/12/31 00:00:00,21:30:55,-24.972933,31.508683,30.5,0,0,0,0,298,0,4,857,841,SAT 2064.xlsx,Y,SAT2064,2017/02/15 00:00,1
6070,38088,38088,SAT2064,2017/02/17 00:00,1899/12/31 00:00:00,03:31:02,-24.979567,31.504933,26.5,0,0,0,0,304,0,2,830,843,SAT 2064.xlsx,Y,SAT2064,2017/02/17 00:00,0
6071,38089,38089,SAT2064,2017/02/17 00:00,1899/12/31 00:00:00,08:31:02,-24.979017,31.504767,26.5,0,0,0,0,358,4,3,63,844,SAT 2064.xlsx,Y,SAT2064,2017/02/17 00:00,0
6072,38090,38090,SAT2064,2017/02/17 00:00,1899/12/31 00:00:00,13:30:31,-24.9792,31.505067,30,0,0,0,0,310,0,1,37,845,SAT 2064.xlsx,Y,SAT2064,2017/02/17 00:00,1
6073,38091,38091,SAT2064,2017/02/17 00:00,1899/12/31 00:00:00,18:31:01,-24.9776,31.503533,29,0,0,0,0,305,4,1,236,846,SAT 2064.xlsx,Y,SAT2064,2017/02/17 00:00,0
6074,38093,38093,SAT2064,2017/02/18 00:00,1899/12/31 00:00:00,09:31:05,-24.979517,31.503917,31,0,0,0,0,300,0,2,217,848,SAT 2064.xlsx,Y,SAT2064,2017/02/18 00:00,0
6075,38094,38094,SAT2064,2017/02/18 00:00,1899/12/31 00:00:00,14:30:31,-24.97995,31.506217,33.5,0,0,0,0,296,3,1,237,849,SAT 2064.xlsx,Y,SAT2064,2017/02/18 00:00,0
6076,38096,38096,SAT2064,2017/02/19 00:00,1899/12/31 00:00:00,15:31:01,-24.980933,31.505917,35,0,0,0,0,309,0,1,108,851,SAT 2064.xlsx,Y,SAT2064,2017/02/19 00:00,1
6077,38097,38097,SAT2064,2017/02/19 00:00,1899/12/31 00:00:00,20:30:50,-24.979267,31.506017,26.5,0,0,0,0,306,3,2,186,852,SAT 2064.xlsx,Y,SAT2064,2017/02/19 00:00,0
